"Subject","Group","Condition","VideoTrial","VideoName","PathPrime","MannerPrime","PathPrimeV","MannerPrimeV","Target_Ground","Target_Object","Target"
"NS_198","NS","Control",13,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi arrastra dentro de una casa una mesa de madera"
"NS_198","NS","Control",14,"prt_rourue","El borracho cruza una avenida con una botella.","El borracho rueda una botella por una avenida.","cruza","rueda","street","cartwheel","Popi va por la calle empujando una rueda del carro"
"NS_198","NS","Control",15,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi baja una colina empujando la maleta"
"NS_198","NS","Control",16,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi va arrastrando un balancín de caballo por el campo"
"NS_198","NS","Control",17,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi va por la playa arrastrando un coche de juguete"
"NS_198","NS","Control",18,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi entra en una cueva empujando un neumático"
"NS_198","NS","Control",19,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi va por la playa empujando un regalo"
"NS_198","NS","Control",20,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi entra en la cueva arrastrando una silla verde"
"NS_198","NS","Control",21,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi va por la playa tirando de un carro de bebé"
"NS_198","NS","Control",22,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi baja una colina tirando de un baúl"
"NS_198","NS","Control",23,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi cruza la calle empujando un cubo con fruta"
"NS_198","NS","Control",24,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi sube una colina por la playa tirando de un saco"
"NS_198","NS","Control",25,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi baja una colina con nieve empujando una pelota"
"NS_198","NS","Control",26,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi va por el campo tirando de un carrito de bebé"
"NS_198","NS","Control",27,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi mete en la casa una silla verde"
"NS_198","NS","Control",28,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi sube al tejado empujando un regalo"
"NS_198","NS","Control",29,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi va por el campo empujando una rueda de carro"
"NS_198","NS","Control",30,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi entra en una cueva tirando de un carro de la compra "
"NS_198","NS","Control",31,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi sube al tejado empujando un flotador"
"NS_198","NS","Control",32,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi va por la calle empujando una cesta con frutas"
"NS_199","NS","Manner",1,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi empuja una pelota de playa colina abajo"
"NS_199","NS","Manner",2,"tgm_sactoi","El explorador sube un desnivel con un trineo.","El explorador arrastra un trineo por un desnivel.","sube","arrastra","roof","sack","Popi arrastra un saco a lo alto de una casa"
"NS_199","NS","Manner",3,"tre_cadmai","El nene entra en una escuela con un triciclo.","El nene tira de un triciclo por una escuela.","entra en","tira de","house","shopping_trolley","Popi arrastra un carro dentro de un granero"
"NS_199","NS","Manner",4,"pgm_paqdun","El señor sube unos escalones con una televisión.","El señor empuja una televisión por unos escalones.","sube","empuja","dune","package","Popi empuja un regalo en la playa cuesta arriba"
"NS_199","NS","Manner",5,"trt_pourou","El labrador cruza un puente con una carreta.","El labrador tira de una carreta por un puente.","cruza","tira de","road","stroller","Popi cruza la calle con un carrito de bebé"
"NS_199","NS","Manner",6,"prm_boudun","El escarabajo sube un montículo con una pelota.","El escarabajo rueda una pelota por un montículo.","sube","rueda","dune","swimming_ring","Popi arrastra un flotador cuesta arriba de la playa"
"NS_199","NS","Manner",7,"tgd_malnei","El obrero baja unas gradas con un tablón.","El obrero arrastra un tablón por unas gradas.","baja","arrastra","snowyhill","trunk","Popi arrastra un baúl colina abajo de la nieve"
"NS_199","NS","Manner",8,"pre_pnegro","La joven entra en un gimnasio con un aro.","La joven rueda un aro por un gimnasio.","entra en","rueda","cave","tire","Popi gira una rueda adentro de una cueva"
"NS_199","NS","Manner",9,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi tira de un coche de niños en la playa"
"NS_199","NS","Manner",10,"tge_chamai","El vendedor entra en un local con una lámpara.","El vendedor arrastra una lámpara por un local.","entra en","arrastra","house","chair","Popi arrastra una silla dentro de un edificio"
"NS_199","NS","Manner",11,"trm_voitoi","La labradora sube un collado con un carro.","La labradora tira de un carro por un collado.","sube","tira de","roof","toy_car","Popi tira de un coche de niño hasta la cima de la casa"
"NS_199","NS","Manner",12,"pgd_valnei","El chico baja una pendiente con una piedra.","El chico empuja una piedra por una pendiente.","baja","empuja","snowyhill","suitcase","Popi arrastra una maleta cuesta abajo de la nieve"
"NS_199","NS","Manner",13,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi rueda una rueda hacia dentro de un edificio"
"NS_199","NS","Manner",14,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi empuja un regalo a lo alto de una casa"
"NS_199","NS","Manner",15,"tgt_cherou","La anciana cruza una sala con una alfombra.","La anciana arrastra una alfombra por una sala.","cruza","arrastra","road","rocking_horse","Popi cruza la carretera arrastrando un caballito de madera"
"NS_199","NS","Manner",16,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi baja del monte arrastrando una carretilla"
"NS_199","NS","Manner",17,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi arrastra un saco cuesta arriba de la playa"
"NS_199","NS","Manner",18,"pgt_panrou","El niño cruza una habitación con una papelera.","El niño empuja una papelera por una habitación.","cruza","empuja","road","basket","Popi cruza la calle empujando un cesto de manzanas"
"NS_199","NS","Manner",19,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi lleva una silla de plástico a una cueva"
"NS_199","NS","Manner",20,"prd_balnei","El camarero baja unos peldaños con un barril.","El camarero rueda un barril por unos peldaños.","baja","rueda","snowyhill","balloon","Popi rueda una pelota de playa en la nieve"
"NS_199","NS","Manner",21,"tgt_cherue","El campesino cruza una parcela con un palo.","El campesino arrastra un palo por una parcela.","cruza","arrastra","street","rocking_horse","Popi cruza la calle arrastrando un caballito de madera"
"NS_199","NS","Manner",22,"pge_tabgro","El empleado entra en un almacén con un armario.","El empleado empuja un armario por un almacén.","entra en","empuja","cave","table","Popi empuja una mesa de madera dentro de una cueva"
"NS_199","NS","Manner",23,"prt_rourue","El borracho cruza una avenida con una botella.","El borracho rueda una botella por una avenida.","cruza","rueda","street","cartwheel","Popi rueda una rueda cruzando la calle"
"NS_199","NS","Manner",24,"tgd_malcol","El conserje baja una escalinata con un colchón.","El conserje arrastra un colchón por una escalinata.","baja","arrastra","hill","trunk","Popi tira de un baúl colina abajo"
"NS_199","NS","Manner",25,"prm_boutoi","El leñador sube una loma con un tronco.","El leñador rueda un tronco por una loma.","sube","rueda","roof","swimming_ring","Popi rueda un flotador hasta lo alto de la casa"
"NS_199","NS","Manner",26,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi empuja una mesa de madera dentro de un edificio"
"NS_199","NS","Manner",27,"trt_pourue","El joven cruza una vía con un monopatín.","El joven tira de un monopatín por una vía.","cruza","tira de","street","stroller","Popi cruza la calle tirando de un carrito de bebé"
"NS_199","NS","Manner",28,"pgd_valcol","El hombre baja una rampa con un sofá.","El hombre empuja un sofá por una rampa.","baja","empuja","hill","suitcase","Popi empuja una maleta colina abajo"
"NS_199","NS","Manner",29,"prt_rourou","El mozo cruza una plaza con una esfera.","El mozo rueda una esfera por una plaza.","cruza","rueda","road","cartwheel","Popi cruza la carretera empujando la rueda"
"NS_199","NS","Manner",30,"tre_cadgro","El chiquillo entra en un jardín con un patinete.","El chiquillo tira de un patinete por un jardín.","entra en","tira de","cave","shopping_trolley","Popi tira de un carro hasta dentro de una cueva"
"NS_199","NS","Manner",31,"pgt_panrue","El bombero cruza un pasillo con un piano.","El bombero empuja un piano por un pasillo.","cruza","empuja","street","basket","Popi cruza la calle empujando una cesta de manzanas"
"NS_199","NS","Manner",32,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi tira de una carretilla colina abajo"
"NS_200","NS","Manner",1,"trm_voidun","La pasajera sube una pasarela con un bolso con ruedas.","La pasajera tira de un bolso con ruedas por una pasarela.","sube","tira de","dune","toy_car","Popi ha subido una cuesta tirando de un coche"
"NS_200","NS","Manner",2,"tge_chagro","La mujer entra en un vestíbulo con una cómoda.","La mujer arrastra una cómoda por un vestíbulo.","entra en","arrastra","cave","chair","Popi arrastra una silla hasta una cueva"
"NS_200","NS","Manner",3,"prd_balcol","La niña baja una cuesta con un plato.","La niña rueda un plato por una cuesta.","baja","rueda","hill","balloon","Popi rueda una pelota por una cuesta"
"NS_200","NS","Manner",4,"pge_tabmai","El informático entra en un cuarto con un ordenador.","El informático empuja un ordenador por un cuarto.","entra en","empuja","house","table","Popi arrastra una mesa hasta un edificio"
"NS_200","NS","Manner",5,"tgm_sacdun","La hormiga sube una roca con una hoja.","La hormiga arrastra una hoja por una roca.","sube","arrastra","dune","sack","Popi arrastra un saco por una cuesta"
"NS_200","NS","Manner",6,"trd_brocol","La muchacha baja una costana con una bicicleta.","La muchacha tira de una bicicleta por una costana.","baja","tira de","hill","wheelbarrow","Popi tira de un carro por una cuesta"
"NS_200","NS","Manner",7,"pre_pnemai","La chiquilla entra en un aula con un hula hoop.","La chiquilla rueda un hula hoop por un aula.","entra en","rueda","house","tire","Popi rueda un neumático hasta un edificio"
"NS_200","NS","Manner",8,"pgm_paqtoi","La moza sube un repecho con un sillón.","La moza empuja un sillón por un repecho.","sube","empuja","roof","package","Popi empuja un regalo por un tejado"
