"Subject","Group","Condition","VideoTrial","VideoName","Target","Path","Manner","P_anyw","P_V","P_adj","M_anyw","M_V","M_adj"
"NS_188","NS","Control",11,"pgt_panrou","Popi ha cruzado el río por encima del agua arrastrando un canasto de manzanas","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",12,"trm_voitoi","Popi ha tirado a través de la cuerda del coche de juguete para subirlo por el tejado de la granja","Adjunct","V",1,0,1,1,1,0
"NS_188","NS","Control",13,"pre_pnemai","Popi ha rodado la rueda y la ha metido por las puerta en la granja","V","V",1,1,0,1,1,0
"NS_188","NS","Control",14,"tgt_cherou","Popi ha atravesado un río por encima del agua arrastrando por una cuerda un caballito de madera","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",15,"trd_brocol","Popi ha tirado de una carretilla bajando una ladera","Adjunct","V",1,0,1,1,1,0
"NS_188","NS","Control",16,"pgm_paqtoi","Popi ha subido un regalo al tejado de una granja empujándolo arrastrado","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",17,"prt_rourou","Popi ha atravesado el río pasando por encima del agua y rodando una rueda antigua","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",18,"trd_bronei","Popi ha tirado de la carretilla bajando la ladera de nieve","Adjunct","V",1,0,1,1,1,0
"NS_188","NS","Control",19,"pge_tabmai","Popi ha empujado arrastrando una mesa hasta meterla en la granja por la puerta","Adjunct","V+Adjunct",1,0,1,1,1,1
"NS_188","NS","Control",20,"tgm_sactoi","Popi ha subido al tejado de la granja arrastrando un saco","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",21,"prd_balcol","Popi ha bajado de la ladera rodando una pelota de playa","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",22,"tgm_sacdun","Popi ha subido de la ladera de arena arrastrando un saco con la cuerda","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",23,"tre_cadmai","Popi se ha metido en la granja con un carrito de la compra","V","No Manner",1,1,0,0,0,0
"NS_188","NS","Control",24,"pgd_valcol","Popi ha arrastrado la maleta bajando la ladera","Adjunct","V",1,0,1,1,1,0
"NS_188","NS","Control",25,"tge_chagro","Popi se ha metido en la cueva con una silla arrastrándola","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",26,"pgm_paqdun","Popi ha empujado un regalo y lo ha subido a rastras a una montaña de arena","V","V+Adjunct",1,1,0,1,1,1
"NS_188","NS","Control",27,"tre_cadgro","Popi se ha metido en la cueva portando el carrito de la compra","V","No Manner",1,1,0,0,0,0
"NS_188","NS","Control",28,"prt_rourue","Popi ha cruzado la carretera del pueblo con una rueda antigua rodándola","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",29,"pge_tabgro","Popi se ha metido en la cueva arrastrando una mesa de madera circular","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",30,"trt_pourue","Popi ha cruzado la carretera del pueblo arrastrando el carrito de bebé","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",31,"pgd_valnei","Popi ha bajado la ladera de nieve empujando una maleta","V","Adjunct",1,1,0,1,0,1
"NS_188","NS","Control",32,"pre_pnemai","Popi ha metido rodando una rueda de tractor en la granja","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",1,"tre_cadmai","Popi carga el carro de la compra y entra en su casa","V","No Manner",1,1,0,0,0,0
"NS_189","NS","Manner",2,"tgt_cherou","Popi camina sobre las aguas y cruza un río con un caballito arrastrándolo","V","V+Adjunct",1,1,0,1,1,1
"NS_189","NS","Manner",3,"trm_voidun","Popi sube la duna de un desierto arrastrando un coche de juguetes muy grande","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",4,"tge_chamai","en su pueblo Popi mete dentro de su garaje una silla verde","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_189","NS","Manner",5,"pgt_panrou","Popi vuelve a caminar sobre las aguas empujando una cesta llena de manzanas","No Path","V+Adjunct",0,0,0,1,1,1
"NS_189","NS","Manner",6,"tgd_malnei","Popi carga un baúl arrastrándolo con una cuerda por un terreno de nieve","No Path","Adjunct",0,0,0,1,0,1
"NS_189","NS","Manner",7,"pgt_panrue","en su pueblo Popi cruza una carretera empujando un cesto de manzanas","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",8,"prd_balnei","Popi empuja una pelota por una ladera de nieve","No Path","V",0,0,0,1,1,0
"NS_189","NS","Manner",9,"trt_pourue","Popi lleva un carro de bebés por el pueblo y cruza la carretera","V","No Manner",1,1,0,0,0,0
"NS_189","NS","Manner",10,"prd_balcol","Popi empuja una pelota gigante de colores ladera abajo por una ladera de césped","Adjunct","V",1,0,1,1,1,0
"NS_189","NS","Manner",11,"pge_tabmai","Popi empuja arrastrando una mesa hasta el interior de su garaje en su pueblo","Adjunct","V+Adjunct",1,0,1,1,1,1
"NS_189","NS","Manner",12,"tgm_sactoi","Popi se sube al tejado cargando un saco que va arrastrando con una cuerda","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",13,"trt_pourou","Popi cruza el río andando mientras lleva detrás arrastrando un carrito de bebé","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",14,"pgd_valnei","Popi empuja arrastrando un maletín por un desnivel de nieve hacia abajo","Adjunct","V+Adjunct",1,0,1,1,1,1
"NS_189","NS","Manner",15,"prt_rourou","Popi rueda una rueda cruzando el río","Adjunct","V",1,0,1,1,1,0
"NS_189","NS","Manner",16,"pgd_valcol","Popi empuja una maleta ladera abajo","Adjunct","V",1,0,1,1,1,0
"NS_189","NS","Manner",17,"tgt_cherue","Popi cruza una carretera en su pueblo mientras lleva consigo un balancín de un caballito que lo va arrastrando detrás suyo","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",18,"pgm_paqdun","Popi sube arrastrando una duna de Tarifa","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",19,"pre_pnegro","Popi mete rodando una rueda dentro de una cueva en el bosque","V+Adjunct","Adjunct",1,1,1,1,0,1
"NS_189","NS","Manner",20,"trm_voitoi","Popi sube al tejado de su casa en el bosque mientras arrastra un coche de juguetes azul gigante con una cuerda","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",21,"pre_pnemai","Popi mete una rueda de camión de un Renault gigante dentro de su garaje en su pueblo mientras la lleva rodando","V+Adjunct","Adjunct",1,1,1,1,0,1
"NS_189","NS","Manner",22,"tgm_sacdun","Popi sube por la duna arrastrando consigo un saco gigante con una cuerda","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",23,"trd_brocol","Popi baja una ladera de césped con una carretilla detrás suyo","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",24,"prm_boutoi","rueda un flotador gigante hasta arriba","Adjunct","V",1,0,1,1,1,0
"NS_189","NS","Manner",25,"tgd_malcol","Popi baja una ladera de césped mientras empuja con una cuerda un baúl que tiene detrás suyo","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",26,"pge_tabgro","Popi empuja arrastrando una mesa a lo largo del bosque y la mete dentro de una cueva","V+Adjunct","V+Adjunct",1,1,1,1,1,1
"NS_189","NS","Manner",27,"prm_boudun","Popi sube rodando un flotador del defines a una duna","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",28,"tre_cadgro","Popi se mete dentro de una cueva en un bosque llevando consigo un carro","V+Adjunct","No Manner",1,1,1,0,0,0
"NS_189","NS","Manner",29,"prt_rourue","Popi cruza una calle de su pueblo mientras rueda una rueda del carro","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",30,"trd_bronei","Popi baja de una duna de nieve llevando consigo una carretilla detrás suyo","V","Adjunct",1,1,0,1,0,1
"NS_189","NS","Manner",31,"pgm_paqtoi","Popi sube un regalo gigante a la cima de una casa y lo lleva arrastrando","V+Adjunct","Adjunct",1,1,1,1,0,1
"NS_189","NS","Manner",32,"tgd_malcol","Popi arrastra un baúl mientras baja de una ladera de césped","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",1,"pgt_panrou","Popi está empujando una cesta con frutas","No Path","V",0,0,0,1,1,0
"NS_190","NS","Control",2,"trm_voidun","Popi está subiendo una montaña cargando un coche","V","No Manner",1,1,0,0,0,0
"NS_190","NS","Control",3,"pgd_valcol","Popi está bajando una montaña empujando una maleta ladera abajo","V+Adjunct","Adjunct",1,1,1,1,0,1
"NS_190","NS","Control",4,"pre_pnemai","Popi está empujando una rueda hacia un interior","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",5,"tgt_cherue","Popi está arrastrando un caballito de madera por una calle","No Path","V",0,0,0,1,1,0
"NS_190","NS","Control",6,"pge_tabmai","Popi está arrastrando una mesa hacia el interior de una casa","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",7,"trm_voitoi","Popi está cargando con un coche por el tejado de una casa","No Path","No Manner",0,0,0,0,0,0
"NS_190","NS","Control",8,"pgd_valnei","Popi está empujando una maleta ladera abajo de una montaña con nieve","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",9,"tgt_cherou","Popi está arrastrando un caballito de madera al otro lado de la carretera","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",10,"prm_boutoi","Popi está arrastrando un flotador por el tejado de una casa","No Path","V",0,0,0,1,1,0
"NS_190","NS","Control",11,"tge_chagro","Popi está arrastrando una silla hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",12,"trt_pourue","Popi está llevando un carrito al otro lado de la carretera","Adjunct","No Manner",1,0,1,0,0,0
"NS_190","NS","Control",13,"tgm_sactoi","Popi está subiendo el tejado de una casa cargando un saco","V","No Manner",1,1,0,0,0,0
"NS_190","NS","Control",14,"prd_balnei","Popi está empujando una pelota ladera abajo por una montaña de nieve","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",15,"pgt_panrue","Popi está empujando una cesta de frutas al otro lado de la calle","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",16,"pre_pnegro","Popi está empujando una rueda hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",17,"pgm_paqdun","Popi está subiendo una montaña arrastrando un regalo hacia la cima","V+Adjunct","Adjunct",1,1,1,1,0,1
"NS_190","NS","Control",18,"tre_cadmai","Popi está arrastrando un carro hacia el interior de una casa","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",19,"prd_balcol","Popi está empujando una pelota de playa ladera abajo de una montaña","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",20,"tre_cadgro","Popi está arrastrando un carro hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",21,"tgd_malnei","Popi está tirando de un baúl ladera abajo de un motón de nieve","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",22,"prm_boudun","Popi está empujando un flotador hacia lo alto de una montaña","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",23,"pge_tabgro","Popi está empujando una mesa hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",24,"prt_rourue","Popi está empujando una rueda de madera hacia el otro lado de la carretera","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",25,"trd_brocol","Popi está tirando de una carretilla ladera abajo desde la cima de una montaña","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",26,"prt_rourou","Popi está empujando una rueda de madera hacia el otro lado de la carretera","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",27,"tgm_sacdun","Popi está cargando y arrastrando un saco hacia la cima de una montaña","Adjunct","Adjunct",1,0,1,1,0,1
"NS_190","NS","Control",28,"trd_bronei","Popi está arrastrando una carretilla ladera abajo desde una montaña de nieve","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",29,"tge_chamai","Popi está arrastrando una silla hacia el interior de una casa","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",30,"trt_pourou","Popi está tirando de un carrito de bebé hacia el otro lado de la carretera","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",31,"tgd_malcol","Popi está tirando de un baúl ladera abajo desde una montaña","Adjunct","V",1,0,1,1,1,0
"NS_190","NS","Control",32,"pge_tabgro","Popi está empujando una mesa hacia el interior de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",1,"tge_chagro","Popi arrastra una silla adentro de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",2,"prt_rourue","Popi arrastra una rueda","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",3,"trm_voidun","Popi arrastra un coche de juguete","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",4,"tgd_malnei","Popi tira de una caja por la nieve","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",5,"pre_pnemai","Popi arrastra una rueda hasta dentro de una casa","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",6,"tgd_malcol","Popi tira de una caja por el campo","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",7,"pgt_panrue","Popi arrastra una cesta de manzanas","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",8,"tgm_sacdun","Popi tira de un saco por el desierto","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",9,"pgd_valnei","Popi empuja una maleta por la nieve","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",10,"trt_pourue","Popi lleva un carrito de bebé","No Path","No Manner",0,0,0,0,0,0
"NS_191","NS","Manner",11,"prd_balcol","Popi empuja una pelota por el campo","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",12,"tgt_cherue","Popi tira de un caballito de madera","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",13,"prd_balnei","Popi empuja una pelota por la nieve","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",14,"pge_tabmai","Popi empuja una mesa hasta dentro de una casa","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",15,"trm_voitoi","Popi tira de un coche de juguete","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",16,"pge_tabgro","Popi empuja una mesa dentro de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",17,"prt_rourou","Popi empuja una rueda","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",18,"tgm_sactoi","Popi tira de un saco encima de una casa","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",19,"tre_cadmai","Popi arrastra un carro de la compra hasta dentro de una casa","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",20,"prm_boudun","Popi rueda un flotador por la playa","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",21,"tre_cadgro","Popi arrastra un carro de la compra hasta dentro de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",22,"pgt_panrou","Popi empuja un cesto de manzanas por un camino","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",23,"prm_boutoi","Popi empuja un flotador por el tejado de una casa","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",24,"pgd_valcol","Popi empuja una maleta por el campo","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",25,"tge_chamai","Popi arrastra una silla hasta dentro de una casa","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",26,"trd_brocol","Popi tira de una carretilla por el campo","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",27,"pre_pnegro","Popi empuja una rueda hasta dentro de una cueva","Adjunct","V",1,0,1,1,1,0
"NS_191","NS","Manner",28,"pgm_paqtoi","Popi empuja un regalo por el tejado de una casa","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",29,"tgt_cherou","Popi arrastra un caballito de madera por un camino","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",30,"trd_bronei","Popi tira de una carretilla por la nieve","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",31,"pgm_paqdun","Popi empuja un regalo por una playa","No Path","V",0,0,0,1,1,0
"NS_191","NS","Manner",32,"tre_cadmai","Popi arrastra un carrito de la compras dentro de una casa","Adjunct","V",1,0,1,1,1,0
"NS_192","NS","Manner",1,"pgd_valnei","Popi empuja una maleta por la pendiente","No Path","V",0,0,0,1,1,0
"NS_192","NS","Manner",2,"prm_boutoi","Popi sube un flotador por un tejado","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",3,"tgd_malnei","Popi arrastra un baúl por una pendiente","No Path","V",0,0,0,1,1,0
"NS_192","NS","Manner",4,"tre_cadmai","Popi ha metido un carrito en una casa","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",5,"tgt_cherue","Popi arrastra un caballito de juguete por el pueblo","No Path","V",0,0,0,1,1,0
"NS_192","NS","Manner",6,"pre_pnemai","Popi ha metido una rueda en una casa","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",7,"pgt_panrue","Popi ha empujado una cesta de manzanas por el pueblo","No Path","V",0,0,0,1,1,0
"NS_192","NS","Manner",8,"prd_balnei","Popi baja una pelota por una pendiente","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",9,"tgm_sactoi","Popi ha subido un saco por el tejado de una casa","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",10,"pgt_panrou","Popi ha empujado un cesto de manzanas por el campo","No Path","V",0,0,0,1,1,0
"NS_192","NS","Manner",11,"tgm_sacdun","Popi ha subido un saco por una duna","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",12,"prt_rourue","Popi ha rodado una rueda por el pueblo","No Path","V",0,0,0,1,1,0
"NS_192","NS","Manner",13,"tge_chamai","Popi ha metido una silla en la casa","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",14,"trm_voitoi","Popi ha subido un coche de juguete al tejado de una casa","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",15,"tgd_malcol","Popi ha bajado un baúl por un campo","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",16,"trt_pourou","Popi ha cruzado un carrito de bebé por un río","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",17,"pge_tabmai","Popi ha metido una mesa en la casa","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",18,"prt_rourou","Popi ha rodado una rueda por el río","No Path","V",0,0,0,1,1,0
"NS_192","NS","Manner",19,"tge_chagro","Popi ha metido una silla en una cueva","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",20,"trm_voidun","Popi ha subido un coche de juguete por una duna","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",21,"prd_balcol","Popi ha empujado una pelota ladera abajo","Adjunct","V",1,0,1,1,1,0
"NS_192","NS","Manner",22,"pge_tabgro","Popi ha metido una mesa en una cueva","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",23,"trt_pourue","Popi ha pasado con un carrito de bebé por el pueblo","No Path","No Manner",0,0,0,0,0,0
"NS_192","NS","Manner",24,"pgd_valcol","Popi ha bajado una maleta por una ladera","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",25,"pre_pnegro","Popi ha metido una rueda en una cueva","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",26,"pgm_paqdun","Popi ha subido un regalo a una duna","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",27,"tre_cadgro","Popi ha metido un carro de la compra en una cueva","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",28,"tgt_cherou","Popi ha cruzado un caballo de juguete por un río","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",29,"trd_bronei","Popi ha bajado una carretilla por una cuesta","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",30,"pgm_paqtoi","Popi ha subido un regalo al tejado de una casa","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",31,"trd_brocol","Popi ha bajado una carretilla por una ladera","V","No Manner",1,1,0,0,0,0
"NS_192","NS","Manner",32,"pge_tabgro","Popi ha metido una mesa en una cueva","V","No Manner",1,1,0,0,0,0
"NS_193","NS","Control",1,"trm_voidun","Popi ha subido un carro por una cuesta de arena en la playa","V","No Manner",1,1,0,0,0,0
"NS_193","NS","Control",2,"pge_tabmai","Popi está entrando una mesa a una casa","V","No Manner",1,1,0,0,0,0
"NS_193","NS","Control",3,"tgm_sactoi","Popi sube un saco hacia el tejado de una casa","V","No Manner",1,1,0,0,0,0
"NS_193","NS","Control",4,"tre_cadmai","Popi entra el carro de la compra en su casa","V","No Manner",1,1,0,0,0,0
